V,K,H,t1,t2,p1,p2,x1,y1,x2,y2
-22.972583355531718,37.212107448525096,14.239524092993378,0.41018114370543457,46.50603011271587,-15.226540717021269,-0.9125713240601849,0.5977644027097395,-1.3746558546971197,0.8874103425848996,-0.9670957615650331
-23.763367875857355,38.00288967042734,14.239521794569981,0.36792847928590716,46.40114197239347,-15.04853599217088,-1.2325458622377203,0.5391652997620487,-1.398678583353767,0.8698893074796168,-1.0236830757550357
-24.550826258580614,38.790346154744654,14.23951989616404,0.3268009834246168,46.29187977092162,-14.84492117133733,-1.5706183234692381,0.48120144053890546,-1.4196641059149457,0.8508446415329728,-1.0829685402196734
-25.33587727145624,39.57539630627814,14.239519034821896,0.2870759220401483,46.17834690522601,-14.619379192685912,-1.9230256213584975,0.42444039120792315,-1.437654810554768,0.8298477978733806,-1.1450034230289468
-26.119203484131205,40.35872348404837,14.239519999917164,0.24903756295120777,46.060609540156996,-14.376575721230585,-2.285034516128964,0.36946052007765856,-1.4527559754149855,0.8064377278193136,-1.2097520250061362
-26.901133438483047,41.14065714945668,14.239523710973632,0.21297484197679012,45.938675203545046,-14.122111264195539,-2.650987393468402,0.31684132239886453,-1.465132272670471,0.7801312239833738,-1.2770831644837641
-27.68150784347603,41.92103904994031,14.239531206464282,0.17918029840831548,45.81246806078494,-13.862440718651149,-3.014380728129479,0.26715635963874385,-1.4750011794926046,0.750431645380538,-1.3467631266721283
-28.459515160265184,42.69905882032495,14.239543660059766,0.14795081692688844,45.681799829022,-13.604770804514036,-3.367965860673015,0.22097005912131007,-1.4826237664936863,0.7168344415810245,-1.4184481152866586
-29.233470432823722,43.47303287139968,14.239562438575959,0.11959070532081655,45.5463344870139,-13.356944401427997,-3.703863116573875,0.17883946312542962,-1.4882934678446347,0.6788280421823254,-1.491672937132299
-30.000492140850973,44.240081352009014,14.23958921115804,0.09441758779197643,45.40554403016865,-13.127312259813017,-4.01368881168271,0.14132177242915034,-1.4923234088619945,0.6358889298106579,-1.5658307339362696
-30.75599831086123,44.99562441996777,14.239626109106538,0.07277136230494696,45.258651942248314,-12.924570109066792,-4.288717101471919,0.10898801851251316,-1.495032645737449,0.5874701991098691,-1.6401353777958059
-31.492882441110687,45.73255833538556,14.239675894274875,0.0550255649552014,45.10456242109287,-12.757486178172206,-4.520151597334924,0.08244170415927382,-1.496731226845794,0.5329842394900431,-1.7135524062949485
-32.20012263323976,46.43986446372566,14.239741830485904,0.04159732778822641,44.941782296925886,-12.634320550730125,-4.6997051941568735,0.06233641355059662,-1.4977032989032406,0.4717845040833577,-1.784674135677774
-32.86041663620813,47.10024169717832,14.23982506097019,0.03294189225300048,44.768377237559335,-12.561460483492286,-4.820963687074494,0.04937096605571134,-1.4981867399328852,0.4031653709342282,-1.8514989518314495
-33.446364437118994,47.68626971607578,14.239905278956783,0.02948714560884689,44.582117185004456,-12.540285366844367,-4.882518831853173,0.0441948261117628,-1.4983483631468857,0.32644179237161425,-1.9110669719315032
-33.91567369912301,48.155526065658606,14.239852366535594,0.03138971832822518,44.38126055513943,-12.561085300365443,-4.894045435901168,0.04704546112396725,-1.4982615674800024,0.24127714408869388,-1.9589936515947186
-34.21101910321111,48.45044116419254,14.239422060981433,0.03792377342609555,44.16676055994285,-12.59687563508695,-4.882477942394772,0.05683411082387479,-1.4979221888492271,0.1485436473238493,-1.9894395953720885
-34.27994857657266,48.51916540888544,14.239216832312785,0.04670587485646659,43.94528781675518,-12.613727100068024,-4.881667864475258,0.06998665466580321,-1.4973653088570904,0.05148621190408397,-1.997022925248175
-34.11448828660109,48.35404214322802,14.239553856626934,0.0541228131460683,43.7279323160118,-12.605977174793882,-4.897169671021565,0.0810904939266013,-1.4968050413446436,-0.0447248716763123,-1.9807167004087802
-33.758831769960956,47.99844029157889,14.239608521617932,0.05732148181953317,43.523041040101795,-12.603843292847678,-4.898648405025452,0.08587785432070447,-1.4965380029044608,-0.1357628555990633,-1.944729251933557
-33.27215458772629,47.51165567082086,14.239501083094567,0.055181892433919945,43.332886949712154,-12.63869533695278,-4.854634637159359,0.08267568336996617,-1.496718320653325,-0.21968270198583756,-1.8949386199915572
-32.701226701361456,46.940622317826765,14.239395616465309,0.04769738493515915,43.15618012930783,-12.724649013751446,-4.75094188255783,0.07147127281609558,-1.4972951803709407,-0.2961813702709548,-1.8361631989727347
-32.07692932162848,46.3162446218627,14.239315300234225,0.03525726526373245,42.99071368780096,-12.862591083020176,-4.58663814989726,0.0528396917613546,-1.4980684119807632,-0.36560718820149063,-1.771751090733658
-31.418747383348133,45.65800260283766,14.239255219489529,0.018320502009213025,42.834458522919924,-13.046994366165793,-4.367224274880168,0.027460896285483257,-1.4987484442611436,-0.4284785613935414,-1.703978098383926
-30.739000818504472,44.9782109059062,14.23921008740173,-0.002682093541916071,42.685820666101534,-13.269785146028255,-4.100761012577697,-0.004020453399055284,-1.4989946083807195,-0.48532528822217685,-1.634440745187524
-30.045559299360228,44.284735709987984,14.239176410627756,-0.027363008602228223,42.54362576010854,-13.522076477640184,-3.7961320436776838,-0.04101203159559886,-1.4984388587007484,-0.5366541270732567,-1.56430928598429
-29.343445092954262,43.58259692810132,14.239151835147055,-0.05537004206896261,42.40704359330121,-13.794908055321793,-3.4623019112244506,-0.08295728891072587,-1.496702738761636,-0.5829523221937716,-1.4944741310604088
-28.635776369997185,42.87491099681347,14.239134626816284,-0.08637468523856734,42.27551379396243,-14.07958665353919,-3.1079744806597036,-0.1293147191711479,-1.493411766193667,-0.6246987211397868,-1.4256276191271469
-27.924337604017197,42.16346098243103,14.239123378413836,-0.120062441885885,42.14868515901617,-14.36788143815175,-2.7413973559690974,-0.17954152564867057,-1.488208937134752,-0.6623726735337617,-1.3583086575662875
-27.209940593217055,41.44905744523355,14.239116852016494,-0.15612627456001021,42.02636789591731,-14.65217239116586,-2.3702138392967567,-0.23308366731589641,-1.4807677076538956,-0.6964579184814863,-1.2929265424191985
-26.492668375634526,40.73178228290152,14.239113907266994,-0.19426306900075946,41.9084955087296,-14.925582690017123,-2.001331481277779,-0.28937223344347973,-1.470804103377446,-0.7274411215942935,-1.229773712691313
-25.772054880170224,40.01116836904744,14.239113488877216,-0.2341726549098674,41.795093386714505,-15.18209714270141,-1.6408050309645699,-0.34782541312154414,-1.4580872683028363,-0.755805715910806,-1.169033514589133
-25.04723085486171,39.28634550664385,14.239114651782138,-0.2755588312090421,41.68625206999567,-15.416657474375722,-1.2937428966028326,-0.40785500691810433,-1.4424476743826216,-0.7820222277029976,-1.110786867397369
-24.317053226646554,38.5561698285524,14.239116601905845,-0.3181318198596981,41.58210403960982,-15.62522276520495,-0.964248705416007,-0.46887621226607806,-1.4237823209925793,-0.8065365969559425,-1.0550202505310244
-23.580226378428264,37.81934510999877,14.239118731570507,-0.361611571568092,41.482803549522366,-15.804785864814994,-0.6554069994446435,-0.5303192777759825,-1.4020565122772908,-0.829758160720351,-1.0016362887857333
-22.835417897261834,37.07453853136937,14.239120634107536,-0.40573137264329007,41.38850945394837,-15.953341959850599,-0.36931673003488147,-0.5916416010572785,-1.377302151271964,-0.8520489227972601,-0.9504672572154804
-22.08136733500851,36.3204894265658,14.239122091557292,-0.45024126544648413,41.29937118985788,-16.069811863356332,-0.1071698082422109,-0.6523389695645522,-1.3496128588552565,-0.8737154694736291,-0.9012910488928072
-21.316984157534105,35.556107196744016,14.239123039209911,-0.4949108979843866,41.21551808007181,-16.153928424278174,0.13063385813884343,-0.71195491035708,-1.319136537898349,-0.8950044406870257,-0.8538485953874924
-20.541430221741507,34.78055373926894,14.239123517527432,-0.5395315518522901,41.137051978607,-16.20609847416551,0.34434740729532354,-0.7700874806759962,-1.2860662005146148,-0.9161019103714366,-0.8078614469615837
-19.7541826162929,33.99330623996981,14.23912362367691,-0.5839172426573009,41.064043057285105,-16.22725428546986,0.5347282307038673,-0.8263932300512077,-1.250629933003977,-0.9371364768655214,-0.7630482134071241
-18.955074175638945,33.194197647708215,14.23912347206927,-0.6279049203566678,40.99652830617982,-16.21870765418289,0.7028925173378118,-0.8805884257359338,-1.2130807988175851,-0.9581854157912528,-0.7191387909519302
-18.144310950172876,32.38343411844448,14.2391231682716,-0.671353899276796,40.934512152339465,-16.18201705010617,0.8501835820745689,-0.9324479030947346,-1.1736873127090677,-0.9792829698786885,-0.6758856689599309
-17.322467900528537,31.561590696498065,14.239122795969529,-0.7141447082622768,40.877968526983835,-16.118874696233924,0.9780607911031632,-0.9818020565963627,-1.1327249099685028,-1.0004297599599257,-0.6330720217877188
-16.490465700814223,30.729588114613666,14.239122413799443,-0.7561775699209268,40.82684373624686,-16.031016812803873,1.088012227437597,-1.0285325301978554,-1.0904686306009896,-1.0216023718970555,-0.5905166600018872
-15.649532578503278,29.888654636548935,14.239122058045657,-0.7973707019433252,40.78105959518526,-15.920157213907366,1.181491160683331,-1.0725671239341328,-1.0471870724257737,-1.0427623523471494,-0.5480761873604931
-14.80115555874307,29.04027730652974,14.239121747786673,-0.8376585949952502,40.74051643665111,-15.787942275700527,1.2598741984945052,-1.1138743409194845,-1.0031375541974212,-1.063864073229593,-0.5056448676927999
-13.947025416019493,28.186146906264938,14.239121490245445,-0.8769903732133668,40.70509577146205,-15.635924028144638,1.3244377245745595,-1.152457888234785,-0.958562369303855,-1.0848611519096072,-0.4631527597501197
-13.088979223341767,27.328100508569417,14.23912128522765,-0.9153282952138667,40.674662526081086,-15.465547606507577,1.3763487171214825,-1.1883513404970056,-0.9136859917602821,-1.105711310221061,-0.4205626548596737
-12.228943785362016,26.468064913704932,14.239121128342916,-0.9526464127614589,40.64906690047575,-15.278149317998446,1.416666073223618,-1.2216130902228368,-0.8687131044229802,-1.1263797065129049,-0.37786628246407533
-11.368882569045974,25.608003582186473,14.2391210131405,-0.9889293745426926,40.62814596348221,-15.074961926076925,1.446348929767967,-1.2523216492974871,-0.8238273403455497,-1.1468408796130236,-0.33508015904751587
-10.510748080021877,24.749869012469453,14.239120932447577,-1.0241713448555045,40.61172513538078,-14.857124270283535,1.466269008144071,-1.2805713294187602,-0.7791906507849471,-1.167079507744506,-0.2922413655271707
-9.656441012087619,23.895561891275833,14.239120879188214,-1.0583750005616848,40.59961970280767,-14.625692916309468,1.4772246103234923,-1.3064683111690187,-0.7349432304002619,-1.1870902172541868,-0.24940345788593776
-8.807776934854473,23.046897781735836,14.239120846881363,-1.0915505722141978,40.59163647864917,-14.381654105552231,1.4799544925576578,-1.3301271049466092,-0.6912039385639756,-1.2068766834366755,-0.20663265010620518
-7.966460783819612,22.205581613752624,14.239120829933011,-1.123714904051693,40.587575670238216,-14.125934808705605,1.475150401872852,-1.3516674062874532,-0.6480711556458516,-1.2264502552302228,-0.16400435748560727
-7.134068982222882,21.373189806002188,14.239120823779306,-1.154890519518831,40.58723296440179,-13.859412161282936,1.4634675558378947,-1.3712113483946173,-0.6056240071478471,-1.2458283121768932,-0.12160015006141711
-6.312038662735952,20.55115948764559,14.23912082490964,-1.1851046912960268,40.590401787886,-13.582920954704118,1.445532760952669,-1.3888811530262735,-0.5639238802962766,-1.2650325299196328,-0.07950513731187342
-5.501663179653939,19.740784010448316,14.239120830794377,-1.214388525238724,40.59687566405779,-13.297259164288391,1.4219501881191106,-1.4047971761196605,-0.5230161507699623,-1.2840871933697104,-0.03780578395520978
-4.704092917237823,18.943213756983667,14.239120839745844,-1.242776074677111,40.606450565770125,-13.003191711193676,1.3933050503986844,-1.4190763369610986,-0.48293203442831495,-1.3030176580235024,0.003411859378587845
-3.9203403094079534,18.159461160152752,14.239120850744799,-1.2703035046534565,40.61892716050089,-12.701452782863612,1.3601655622600768,-1.4318309105918554,-0.4436904816126877,-1.321849022934953,0.044063538757646625
-3.1512879837425265,17.390408847004995,14.239120863262468,-1.2970083251270068,40.634112854899165,-12.392747087485974,1.323083612602643,-1.4431676540599139,-0.40530003981643686,-1.34060504618358,0.08406782944512936
-2.39769901405956,16.636819891160183,14.239120877100623,-1.3229287087863453,40.65182356727516,-12.0777504097059,1.2825945739758111,-1.4531872295382195,-0.36776062310562013,-1.3593073071013257,0.12334686020454366
-1.6602283904614363,15.8993492827241,14.239120892262664,-1.3481029039901211,40.67188518321385,-11.757109787270128,1.2392166183422828,-1.461983882218993,-0.33106514182541436,-1.3779745998486146,0.16182677378653199
-0.9394349713381864,15.178555880196676,14.239120908858489,-1.3725687476255124,40.69413467663578,-11.431443560425034,1.193449835421418,-1.469645328671056,-0.295200961914666,-1.3966225300580266,0.1994379678944635
-0.23579334778028072,14.474914274821689,14.239120927041409,-1.3963632772450394,40.71842090266856,-11.101341473333271,1.1457753695937367,-1.476252811896057,-0.2601511779119705,-1.4152632793842463,0.23611515877024974
0.45029478943026024,13.788826157539747,14.239120946970008,-1.419522437328253,40.74460508745874,-10.767364940383183,1.0966547171997059,-1.4818812821500038,-0.22589569631460785,-1.4339055006791666,0.2717973058385895
1.1184900479114495,13.120630920877014,14.239120968788463,-1.442080871213514,40.77256105272979,-10.430047536170662,1.0465292645459634,-1.4865996670305155,-0.19241213575229849,-1.4525543077781082,0.306427431156116
1.7685056459913984,12.470615346628115,14.239120992619513,-1.464071788193115,40.802175219709376,-10.089895728337702,0.9958201006325128,-1.4904711996645292,-0.15967655736074454,-1.4712113272410638,0.3399523622528341
2.400098695243539,11.839022323321196,14.239121018564735,-1.4855268943181428,40.833346438886494,-9.74738984682685,0.9449281072135708,-1.4935537794514562,-0.1276640430437283,-1.4898747837586832,0.37232242176376285
3.0130624401599837,11.226058606549776,14.239121046709759,-1.5064763753743522,40.86598569008284,-9.402985269382292,0.8942343102895114,-1.4959003452565798,-0.09634914146605379,-1.508539595491529,0.4034910823590185
3.6072193935842205,10.631901683547614,14.239121077131834,-1.5269489209898557,40.90001569269683,-9.057113798629441,0.8441004687865737,-1.4975592459050333,-0.06570620217565543,-1.5271974598118252,0.4334146011139042
4.182415274966617,10.056705834942896,14.239121109909513,-1.546971779652436,40.93537045969221,-8.710185208172142,0.7948698752821575,-1.498574597142063,-0.03570961775914668,-1.5458369134330967,0.46205164374962754
4.738513639522469,9.500607505610564,14.239121145133034,-1.5665708353130032,40.97199482167293,-8.362588941622962,0.7468683477984615,-1.4989866178636029,-0.006333992882645856,-1.5644433535907585,0.4893629061876886
5.2753910761793525,8.96373010673743,14.239121182916783,-1.585770697032859,41.00984393963098,-8.01469595759287,0.700405399031839,-1.4988319414332387,0.022445742123368667,-1.5829990087436965,0.5153107386288589
5.792932847639596,8.446188375772763,14.23912122341236,-1.6045947936262888,41.04888281679607,-7.666860724137027,0.655775578495056,-1.4981439003988626,0.05065425646165808,-1.6014828482548054,0.5398587759175056
6.291028844529919,7.948092422293289,14.239121266823208,-1.6230654653029106,41.08908581130277,-7.319423377025139,0.6132599928477636,-1.4969527850581419,0.07831576665443929,-1.6198704207912167,0.5629715773343393
6.769569725827463,7.469551587592317,14.23912131341978,-1.641204043772119,41.13043614170565,-6.972712066613739,0.5731280192250376,-1.495286078281688,0.10545399042696398,-1.638133610938243,0.5846142792802187
7.228443118763604,7.010678244789258,14.239121363552862,-1.6590309109643935,41.17292536605096,-6.627045526969182,0.5356392345233706,-1.4931686710021992,0.13209208885291443,-1.656240303008232,0.6047522657611124
7.667529753471243,6.571591664190677,14.23912141766192,-1.6765655242527528,41.21655280134943,-6.282735906512629,0.5010455886646896,-1.490623065067175,0.15825257624993241,-1.6741539406547379,0.6233508644708874
8.086699412403995,6.152422063865336,14.23912147626933,-1.693826392596054,41.26132483278345,-5.940091898866887,0.4695938489528558,-1.487669573023262,0.18395717300715655,-1.6918329713300677,0.6403750810605289
8.485806585693004,5.753314954252587,14.23912153994559,-1.7108309831457338,41.30725403963673,-5.5994222006627,0.441528330846144,-1.484326528184704,0.20922657031826503,-1.70923016691676,0.6557893915260777
8.864685747855948,5.374435861363403,14.23912160921935,-1.7275955314050542,41.35435803679189,-5.261039291275252,0.4170938996272363,-1.4806105233901976,0.23408006755425767,-1.726291817734321,0.6695576233586829
9.223146219903832,5.015975464485793,14.239121684389625,-1.7441347200992532,41.40265789664205,-4.9252634642474025,0.39653916460945976,-1.4765367034745245,0.2585350330082641,-1.7429568092438004,0.6816429710594047
9.560966671484882,4.678155093693826,14.239121765178709,-1.7604611831920203,41.45217597860132,-4.592426921315848,0.38011967343228875,-1.472119144750113,0.28260612813631003,-1.7591556131064174,0.6920082114645953
9.877889475527189,4.361232374622642,14.23912185014983,-1.7765847838545155,41.50293295895892,-4.262877540242657,0.3681007228227343,-1.4673713641958595,0.306304227097804,-1.7748092622122789,0.7006162087357524
10.173615384871951,4.065506550957883,14.239121935829834,-1.792511612696706,41.554943838032344,-3.936981616474691,0.3607591052214251,-1.462307009822061,0.3296349632931307,-1.789828439265948,0.7074308251749581
10.44779938775081,3.7913226278175873,14.239122015568398,-1.8082426626152137,41.60821273345178,-3.6151244357238586,0.35838268981559956,-1.4569407877776253,0.3525968532331412,-1.8041128957624226,0.7124183748760138
10.700049125312596,3.5390729530887963,14.239122078401392,-1.823772170888864,41.66272639456799,-3.297706982619365,0.3612662164337486,-1.451289673626639,0.37517900157749234,-1.8175515315897925,0.7155497573738426
10.929927861245666,3.309194247346474,14.23912210859214,-1.839085692642982,41.718446654224174,-2.9851365554240523,0.3697011873817542,-1.4453744231172951,0.397358499340767,-1.8300235874520263,0.7168033621521652
11.136964486018625,3.10215760092445,14.239122086943075,-1.854158094769205,41.775302522020645,-2.677808846267026,0.38395757920986384,-1.4392213277651742,0.41909780446317,-1.841401484345803,0.7161687078730812
11.320673021268036,2.918448973608483,14.239121994876518,-1.868951830737099,41.83318330150689,-2.3760796899395906,0.4042557808856237,-1.4328640444004135,0.4403426282617776,-1.8515557963109748,0.7136505441406725
11.480583002115406,2.7585388188471915,14.239121820962598,-1.883416029542728,41.89193480722338,-2.0802267942263444,0.4307292864734436,-1.4263451788538348,0.4610210740957754,-1.8603625467831326,0.7092728099119113
11.616279507181266,2.6228420599522018,14.239121567133468,-1.8974870061065434,41.951361067284566,-1.7904055542215165,0.4633824125502495,-1.419717175776372,0.4810448428219164,-1.8677123979186079,0.703081508572708
